customer_id,name,gender,age,job_title,job_industry_category,past_3_years_bike_related_purchases,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
3108,Trip Ahmed,Male,50,Accounting Assistant III,Entertainment,94,Mass Customer,No,No,10,1742 Scott Center,4670,Queensland,Australia,2
3109,Jeralee Domleo,Female,59,Automation Specialist II,Health,75,Mass Customer,No,Yes,10,451 Luster Hill,2170,New South Wales,Australia,9
3110,Fabien Iacapucci,Male,23,Community Outreach Specialist,IT,14,Affluent Customer,No,Yes,8,03287 Hallows Center,4305,Queensland,Australia,3
3111,Maxwell Blabber,Male,20,Associate Professor,Financial Services,42,Mass Customer,No,Yes,4,7208 Old Gate Avenue,2112,New South Wales,Australia,11
3112,Terri Gornal,Male,16,Internal Auditor,Retail,41,High Net Worth,No,Yes,1,944 Becker Road,3162,Victoria,Australia,11
3113,Wenonah Lethabridge,Female,48,Teacher,Property,52,Mass Customer,No,Yes,18,904 Doe Crossing Terrace,2194,New South Wales,Australia,7
3114,Judah Prime,Male,43,Teacher,IT,48,Mass Customer,No,Yes,18,7285 Waxwing Pass,2620,New South Wales,Australia,5
3115,Rip Spiers,Male,36,Nuclear Power Engineer,Manufacturing,40,Mass Customer,No,No,8,3538 Bunting Hill,3805,Victoria,Australia,7
3116,Correy Loynes,Male,39,N/A,Health,16,Mass Customer,No,No,7,979 Victoria Junction,3156,Victoria,Australia,8
3117,Nisse Marriage,Female,22,Cost Accountant,Financial Services,68,Affluent Customer,No,Yes,6,073 Fremont Alley,3805,Victoria,Australia,7
3118,Cleveland Coxon,Male,24,Occupational Therapist,Health,54,High Net Worth,No,No,9,81183 Maple Wood Plaza,4152,Queensland,Australia,8
3119,Earle Frisby,Male,58,N/A,N/A,13,High Net Worth,No,No,19,6620 Elmside Drive,4118,Queensland,Australia,9
3120,Lauree O'Donnell,Female,38,Clinical Specialist,Health,89,Mass Customer,No,Yes,10,4 Shopko Circle,2196,New South Wales,Australia,5
3121,Mahmoud Batterbee,Male,58,Data Coordiator,Manufacturing,82,Mass Customer,No,No,19,969 Sycamore Point,2304,New South Wales,Australia,7
3122,Cthrine Orans,Female,37,N/A,Manufacturing,17,High Net Worth,No,Yes,15,96073 Erie Place,2763,New South Wales,Australia,9
3123,Tina Riggulsford,Female,41,Dental Hygienist,Health,71,High Net Worth,No,No,20,6915 Nobel Crossing,2195,New South Wales,Australia,6
3124,Anastasie Le Grand,Female,36,Account Executive,Retail,73,High Net Worth,No,Yes,9,32 Elmside Point,2560,New South Wales,Australia,6
3125,Krystyna Scarasbrick,Female,39,Social Worker,Health,2,High Net Worth,No,Yes,5,54294 Hovde Court,2500,New South Wales,Australia,8
3126,Bondon Deeley,Male,31,Statistician IV,Financial Services,7,High Net Worth,No,No,12,98 Grover Street,3048,Victoria,Australia,5
3127,Tucker Lewsley,Male,46,Research Nurse,Health,39,Mass Customer,No,No,10,4753 Sheridan Center,3048,Victoria,Australia,6
3128,Betteanne Alldread,Female,52,Geological Engineer,Manufacturing,96,High Net Worth,No,Yes,16,6958 Knutson Pass,3620,Victoria,Australia,1
3129,Leola Mandrier,Female,62,Analog Circuit Design manager,Property,44,High Net Worth,No,Yes,11,0 Stephen Park,4702,Queensland,Australia,2
3130,Krissy Robard,Female,46,VP Product Management,Telecommunications,53,Mass Customer,No,No,17,3126 Bayside Hill,4503,Queensland,Australia,4
3131,Sybilla O' Markey,Female,18,N/A,Retail,63,Affluent Customer,No,Yes,3,98202 Holmberg Way,3149,Victoria,Australia,10
3132,Nicko Artois,Male,42,Sales Representative,Retail,33,Mass Customer,No,Yes,7,33794 Sommers Crossing,2502,New South Wales,Australia,6
3133,Eda MacCheyne,Female,18,Quality Control Specialist,Manufacturing,89,Mass Customer,No,No,2,21 2nd Pass,2566,New South Wales,Australia,8
3134,Pierette Roseman,Female,22,N/A,Manufacturing,53,Mass Customer,No,No,5,981 Kinsman Crossing,2880,New South Wales,Australia,1
3135,Titus Worsall,Male,56,Staff Scientist,Financial Services,83,Mass Customer,No,No,16,1617 Harper Parkway,2096,New South Wales,Australia,10
3136,Leonardo Brennon,Male,19,Marketing Manager,Retail,60,Mass Customer,No,Yes,3,73907 Fallview Point,2250,New South Wales,Australia,7
3137,Cathlene,Female,24,Web Designer III,N/A,48,Mass Customer,No,No,9,99 Linden Trail,3195,Victoria,Australia,8
3138,Wait Pardey,Male,46,Paralegal,Financial Services,34,Mass Customer,No,Yes,6,409 Bobwhite Road,2226,New South Wales,Australia,10
3139,Pail De Blasi,Male,44,Paralegal,Financial Services,65,High Net Worth,No,Yes,17,24712 Hazelcrest Lane,3024,Victoria,Australia,7
3140,Britt Muddimer,Female,32,Legal Assistant,Manufacturing,2,High Net Worth,No,No,16,3 Canary Center,2040,New South Wales,Australia,10
3141,Esmaria Kiernan,Female,22,Associate Professor,Retail,92,Mass Customer,No,Yes,3,5310 Mosinee Crossing,4151,Queensland,Australia,9
3142,Hubert Kliner,Male,25,Electrical Engineer,Manufacturing,98,Mass Customer,No,No,6,13 Basil Lane,2036,New South Wales,Australia,9
3143,Corabelle Streatfeild,Female,21,Chief Design Engineer,Manufacturing,0,Mass Customer,No,No,5,332 Summerview Park,3000,Victoria,Australia,8
3144,Ringo Everson,Male,39,Programmer Analyst III,Manufacturing,94,Mass Customer,No,Yes,8,7435 Monument Road,3807,Victoria,Australia,9
3145,Gar Barnewille,Male,39,Paralegal,Financial Services,17,High Net Worth,No,Yes,7,3 Cody Trail,2010,New South Wales,Australia,7
3146,Fredrika Kleinmintz,Female,39,Project Manager,Property,79,Mass Customer,No,No,15,07084 Mallory Center,2428,New South Wales,Australia,5
3147,Bonnee Farley,Female,41,N/A,Retail,21,Affluent Customer,No,Yes,17,502 John Wall Pass,3199,Victoria,Australia,7
3148,Berky Degoix,Male,43,Human Resources Assistant IV,N/A,11,High Net Worth,No,Yes,10,90880 Donald Lane,2519,New South Wales,Australia,9
3149,Caprice Pack,Female,37,Tax Accountant,N/A,31,Affluent Customer,No,Yes,5,48007 Lakewood Hill,3141,Victoria,Australia,10
3150,Morissa Wolfendell,Female,26,Sales Associate,Financial Services,66,Mass Customer,No,No,5,039 Havey Alley,2220,New South Wales,Australia,9
3151,Thorn Choffin,Unknown,0,Senior Developer,IT,20,Affluent Customer,No,Yes,0,32798 Melby Center,4055,Queensland,Australia,8
3152,Lettie McGenis,Female,18,Teacher,Financial Services,6,High Net Worth,No,Yes,3,0250 Onsgard Center,4034,Queensland,Australia,7
3153,Hannis Jakubovits,Female,44,Compensation Analyst,Financial Services,87,High Net Worth,No,No,15,121 Anniversary Lane,2200,New South Wales,Australia,9
3154,Angil Ellesmere,Female,60,Desktop Support Technician,Telecommunications,63,Mass Customer,No,Yes,19,0 Warrior Alley,2021,New South Wales,Australia,10
3155,Tiphani Fritz,Female,41,Office Assistant I,IT,88,Affluent Customer,No,Yes,21,5323 Chive Avenue,2486,New South Wales,Australia,7
3156,Bearnard Letixier,Male,41,N/A,Financial Services,23,Mass Customer,No,No,4,63663 Darwin Crossing,2565,New South Wales,Australia,10
3157,Hurlee Fasson,Male,20,N/A,Retail,46,Mass Customer,No,Yes,1,16 Hansons Hill,2454,New South Wales,Australia,7
3158,Korey Lansbury,Male,47,VP Quality Control,Telecommunications,27,Mass Customer,No,Yes,12,64 Quincy Alley,4170,Queensland,Australia,9
3159,Jesus MacShirie,Male,50,N/A,Financial Services,16,Affluent Customer,No,No,12,541 Ramsey Alley,3201,Victoria,Australia,7
3160,Eadmund Braycotton,Male,39,Mechanical Systems Engineer,IT,87,Mass Customer,No,No,21,9890 Macpherson Drive,2224,New South Wales,Australia,10
3161,Cindie Naldrett,Female,40,N/A,Financial Services,71,Mass Customer,No,Yes,4,40 Erie Plaza,3138,Victoria,Australia,9
3162,Deanne Delacour,Female,39,Media Manager IV,Argiculture,76,Mass Customer,No,Yes,15,8 Clarendon Circle,2121,New South Wales,Australia,11
3163,Irvine Mc Mechan,Male,49,Environmental Specialist,Argiculture,38,Affluent Customer,No,No,19,55152 Delaware Park,2151,New South Wales,Australia,10
3164,Hortensia Rainger,Female,31,Human Resources Assistant II,Manufacturing,53,Mass Customer,No,Yes,14,09 Mitchell Terrace,2166,New South Wales,Australia,9
3165,Vyky Coppen,Female,42,Business Systems Development Analyst,Manufacturing,56,Affluent Customer,No,Yes,10,49956 Hovde Crossing,2745,New South Wales,Australia,9
3166,Bronson Plowman,Male,62,Social Worker,Health,96,Mass Customer,No,No,20,1 Glacier Hill Parkway,2017,New South Wales,Australia,8
3167,Vernor Stedall,Male,22,Web Designer IV,Property,36,Mass Customer,No,No,5,4527 Farmco Place,3155,Victoria,Australia,8
3168,Johan Dudderidge,Male,41,Assistant Manager,Health,89,Affluent Customer,No,No,22,88 Rutledge Crossing,4215,Queensland,Australia,7
3169,Maxim Chavrin,Male,54,Payment Adjustment Coordinator,IT,96,Mass Customer,No,Yes,19,398 Butternut Place,3027,Victoria,Australia,7
3170,Bethanne Kytter,Female,49,Nurse Practicioner,Entertainment,67,Mass Customer,No,No,11,13 Marcy Alley,3138,Victoria,Australia,8
3171,Leif,Male,50,Account Coordinator,Financial Services,36,Affluent Customer,No,Yes,10,62 John Wall Lane,2326,New South Wales,Australia,1
3172,Marje Kennewell,Female,56,N/A,Retail,69,Affluent Customer,No,No,5,2346 Dawn Terrace,4655,Queensland,Australia,3
3173,Angelo,Male,16,Computer Systems Analyst I,Health,55,Mass Customer,No,Yes,1,8 Erie Center,3690,Victoria,Australia,2
3174,Odele Blackmore,Female,41,Research Associate,Financial Services,67,Affluent Customer,No,No,9,040 Brown Trail,2040,New South Wales,Australia,12
3175,Alphard Cradduck,Male,33,Operator,Health,82,Mass Customer,No,No,16,94850 Moland Street,3072,Victoria,Australia,9
3176,Rafe Antoniak,Male,40,Physical Therapy Assistant,N/A,60,Affluent Customer,No,No,16,3 Tomscot Place,3756,Victoria,Australia,4
3177,Titos Scanes,Male,39,Database Administrator IV,N/A,93,Affluent Customer,No,No,6,06 Kipling Circle,2085,New South Wales,Australia,10
3178,Gan Marrion,Male,46,VP Quality Control,Retail,21,Mass Customer,No,Yes,9,9632 Katie Avenue,4161,Queensland,Australia,7
3179,Jarid Redwood,Male,38,Assistant Media Planner,Entertainment,87,Affluent Customer,No,Yes,17,390 Wayridge Plaza,2756,New South Wales,Australia,9
3180,Gage,Male,43,Business Systems Development Analyst,IT,96,Mass Customer,No,Yes,19,55 Gateway Trail,2147,New South Wales,Australia,9
3181,Ferd Chominski,Male,41,Senior Editor,Financial Services,39,High Net Worth,No,No,6,26 Randy Road,2642,New South Wales,Australia,2
3182,Catherina Hammel,Female,50,N/A,Financial Services,50,Affluent Customer,No,No,15,31435 Surrey Court,2074,New South Wales,Australia,11
3183,Craig Phethean,Male,43,Junior Executive,Health,64,Mass Customer,No,No,14,9200 Continental Center,3165,Victoria,Australia,10
3184,Marlee Brundle,Female,41,Civil Engineer,Manufacturing,2,Affluent Customer,No,Yes,7,696 Harbort Junction,2196,New South Wales,Australia,10
3185,Duky Crichley,Male,61,Senior Financial Analyst,Financial Services,25,Mass Customer,No,No,10,71 Hayes Circle,2320,New South Wales,Australia,7
3186,Rora Warre,Female,20,N/A,N/A,22,Mass Customer,No,Yes,2,6 Michigan Park,3173,Victoria,Australia,9
3187,Samuele Roycroft,Male,43,Senior Quality Engineer,Financial Services,75,Mass Customer,No,Yes,14,6735 Katie Way,2150,New South Wales,Australia,7
3188,Boyd,Male,18,Actuary,Financial Services,94,Mass Customer,No,No,1,7 Kingsford Parkway,3085,Victoria,Australia,9
3189,Abbott Knaggs,Male,54,Environmental Specialist,Financial Services,40,Mass Customer,No,No,11,69 Huxley Lane,4205,Queensland,Australia,3
3190,Lizabeth Carswell,Female,32,N/A,N/A,18,Affluent Customer,No,No,15,10 Hauk Point,3936,Victoria,Australia,9
3191,Bobbette Amps,Female,58,Director of Sales,Financial Services,29,Affluent Customer,No,Yes,12,1 Jenifer Court,4280,Queensland,Australia,4
3192,Illa Klemenz,Female,49,Payment Adjustment Coordinator,Financial Services,37,High Net Worth,No,Yes,16,2 Gateway Drive,3995,Victoria,Australia,2
3193,Augusta Henryson,Female,39,Web Designer IV,Property,6,High Net Worth,No,No,7,081 Oakridge Street,2519,New South Wales,Australia,10
3194,Hakeem Bernardinelli,Male,39,Physical Therapy Assistant,Manufacturing,38,Mass Customer,No,No,11,40252 Springs Park,4870,Queensland,Australia,9
3195,Vickie West,Female,36,Tax Accountant,Manufacturing,4,Mass Customer,No,No,18,6590 Fremont Avenue,2077,New South Wales,Australia,8
3196,Teddi Adcocks,Female,40,Engineer IV,Health,11,Mass Customer,No,No,8,972 Lake View Terrace,3977,Victoria,Australia,7
3197,Stern Ilyenko,Male,41,Environmental Specialist,Health,83,High Net Worth,No,No,14,8 Havey Alley,2031,New South Wales,Australia,8
3198,Dur Knappen,Male,20,Media Manager III,Manufacturing,66,Mass Customer,No,Yes,1,05600 Lien Plaza,3796,Victoria,Australia,8
3199,Florry Neasam,Female,48,Product Engineer,N/A,98,Mass Customer,No,Yes,15,08 Roth Hill,4208,Queensland,Australia,7
3200,Marna,Female,22,Environmental Tech,Manufacturing,51,Mass Customer,No,No,1,842 Texas Crossing,4130,Queensland,Australia,7
3201,Zed Blanckley,Male,17,Assistant Professor,Financial Services,61,Mass Customer,No,Yes,1,020 Bartillon Park,2767,New South Wales,Australia,8
3202,Garry Gadson,Male,23,Office Assistant IV,Financial Services,74,Mass Customer,No,Yes,2,778 7th Parkway,2071,New South Wales,Australia,9
3203,Swen Merioth,Male,32,GIS Technical Architect,N/A,25,Affluent Customer,No,Yes,7,60595 Northport Court,4122,Queensland,Australia,8
3204,Ibby Beedon,Female,23,Media Manager III,Health,51,Mass Customer,No,Yes,4,220 American Ash Road,4022,Queensland,Australia,6
3205,Egan Flockhart,Male,58,Account Executive,N/A,35,Mass Customer,No,No,20,378 Maple Pass,2153,New South Wales,Australia,10
3206,Elbertine Trewin,Female,22,Financial Advisor,Financial Services,32,Mass Customer,No,No,1,41141 Cascade Hill,2075,New South Wales,Australia,9
3207,Anica Halfhyde,Female,30,N/A,N/A,46,Mass Customer,No,No,21,66 Sunfield Road,2821,New South Wales,Australia,1
3208,Jeanne O'Meara,Female,50,VP Marketing,N/A,53,High Net Worth,No,No,15,43 South Pass,3620,Victoria,Australia,2
3209,Clarie Markushkin,Female,53,Civil Engineer,Manufacturing,10,Affluent Customer,No,No,15,182 Homewood Plaza,4053,Queensland,Australia,7
3210,Stella Abreheart,Female,29,Junior Executive,Manufacturing,80,Mass Customer,No,No,1,96 Hermina Terrace,3024,Victoria,Australia,5
3211,Betsy Cosh,Female,24,Automation Specialist II,Health,52,High Net Worth,No,Yes,7,68486 Anderson Alley,3083,Victoria,Australia,8
3212,Corella Bartomeu,Female,36,Analog Circuit Design manager,Financial Services,62,Affluent Customer,No,No,13,4 Farragut Center,2065,New South Wales,Australia,12
3213,Marcile Vasiliev,Female,46,N/A,Telecommunications,27,Affluent Customer,No,Yes,16,7858 Sauthoff Crossing,3079,Victoria,Australia,11
3214,Cindelyn Balas,Female,24,Software Engineer III,Financial Services,2,Mass Customer,No,Yes,9,050 Monterey Street,4869,Queensland,Australia,3
3215,Wolfgang Raffles,Male,41,General Manager,N/A,14,Mass Customer,No,Yes,7,743 Karstens Point,2122,New South Wales,Australia,11
3216,Edgar Ordish,Male,19,Database Administrator III,Manufacturing,59,Mass Customer,No,Yes,1,26710 Express Trail,4390,Queensland,Australia,7
3217,Lorena Titterrell,Female,49,Physical Therapy Assistant,Manufacturing,95,Mass Customer,No,No,8,17 Nevada Drive,2122,New South Wales,Australia,11
3218,Conny Starbeck,Female,41,Information Systems Manager,Argiculture,38,Mass Customer,No,Yes,22,8200 Dapin Drive,4503,Queensland,Australia,4
3219,Denyse Scutts,Female,19,Web Developer III,Financial Services,94,Mass Customer,No,No,3,423 Mcbride Place,2477,New South Wales,Australia,7
3220,Hunt Linn,Male,45,Research Assistant IV,Manufacturing,53,Affluent Customer,No,No,11,580 Blaine Center,2029,New South Wales,Australia,10
3221,Brigid Quigley,Female,58,Internal Auditor,Property,59,High Net Worth,No,Yes,11,11 Crescent Oaks Junction,4055,Queensland,Australia,8
3222,Caralie Sellors,Unknown,0,Senior Editor,IT,40,Affluent Customer,No,No,0,7198 Rowland Street,4030,Queensland,Australia,9
3223,Tiffi Wortt,Unknown,0,Database Administrator III,IT,44,Mass Customer,No,Yes,0,93723 Old Gate Hill,2021,New South Wales,Australia,9
3224,Darell Mulqueeny,Female,21,Automation Specialist III,Manufacturing,67,Affluent Customer,No,No,3,50506 Buhler Terrace,3083,Victoria,Australia,8
3225,Durante Reddan,Male,37,Chief Design Engineer,Health,19,Mass Customer,No,Yes,4,5 Iowa Road,2154,New South Wales,Australia,11
3226,Andi Whittet,Female,44,N/A,Entertainment,43,Affluent Customer,No,No,11,97 Sunnyside Junction,3977,Victoria,Australia,7
3227,Costa Sharpin,Male,22,N/A,Manufacturing,37,Affluent Customer,No,No,2,37363 Morning Park,3108,Victoria,Australia,7
3228,Margette Donaghie,Female,53,Social Worker,Health,36,Mass Customer,No,No,13,751 Cordelia Terrace,2880,New South Wales,Australia,1
3229,Carrol Gheorghie,Male,53,Sales Representative,Retail,69,High Net Worth,No,Yes,6,2 Del Sol Circle,3012,Victoria,Australia,1
3230,Calida Clardge,Female,47,Executive Secretary,Financial Services,31,Mass Customer,No,No,12,864 Scoville Plaza,3029,Victoria,Australia,5
3231,Cazzie Gravell,Male,41,N/A,N/A,84,Affluent Customer,No,Yes,16,7 Bayside Point,3085,Victoria,Australia,8
3232,Rose Milsom,Female,24,Payment Adjustment Coordinator,Financial Services,7,Mass Customer,No,Yes,9,78258 Hanover Plaza,3070,Victoria,Australia,10
3233,Xever Feeley,Male,59,Tax Accountant,Financial Services,7,Mass Customer,No,Yes,17,44 Service Alley,3023,Victoria,Australia,7
3234,Mata Hoggan,Male,30,Safety Technician II,Manufacturing,35,Mass Customer,No,Yes,19,12 Quincy Lane,3141,Victoria,Australia,8
3235,Leif Woolfall,Male,52,Business Systems Development Analyst,Property,88,Affluent Customer,No,Yes,12,322 Garrison Way,3169,Victoria,Australia,9
3236,Edsel Arguile,Male,24,N/A,Manufacturing,37,Mass Customer,No,Yes,5,1 Roth Pass,3199,Victoria,Australia,4
3237,Astrid Sumnall,Female,53,Assistant Manager,Manufacturing,94,Mass Customer,No,No,13,225 Dexter Crossing,2527,New South Wales,Australia,8
3238,Sauveur Edmands,Male,40,Executive Secretary,Retail,23,Mass Customer,No,No,14,8 Rockefeller Lane,2306,New South Wales,Australia,4
3239,Wendi Hew,Female,46,Staff Scientist,Health,15,High Net Worth,No,No,5,9 Dixon Crossing,3793,Victoria,Australia,7
3240,Ryon Elsay,Male,41,Chief Design Engineer,N/A,90,Mass Customer,No,Yes,6,3 Pepper Wood Point,2760,New South Wales,Australia,8
3241,Milt Erett,Male,38,Budget/Accounting Analyst IV,Manufacturing,34,Mass Customer,No,Yes,16,7574 Onsgard Drive,4011,Queensland,Australia,7
3242,Lib Schohier,Female,59,General Manager,Manufacturing,4,Affluent Customer,No,Yes,14,683 Scoville Park,3168,Victoria,Australia,8
3243,Tim Besset,Male,44,Media Manager I,Health,24,Mass Customer,No,No,7,11 Erie Hill,3915,Victoria,Australia,7
3244,Rosene Bullar,Female,58,Systems Administrator I,Financial Services,24,Mass Customer,No,No,13,655 Chive Pass,3083,Victoria,Australia,9
3245,Wainwright Succamore,Male,58,Graphic Designer,IT,86,High Net Worth,No,No,7,623 Carberry Way,2145,New South Wales,Australia,8
3246,Norene Merle,Female,49,Senior Cost Accountant,Financial Services,73,Mass Customer,No,Yes,4,9 Nevada Pass,4007,Queensland,Australia,12
3247,Bellanca Raymond,Female,32,Structural Engineer,Manufacturing,0,Mass Customer,No,Yes,5,3897 Oxford Pass,3350,Victoria,Australia,5
3248,Alastair Van der Beken,Male,60,Programmer Analyst II,N/A,32,Affluent Customer,No,No,5,9468 Vidon Way,3029,Victoria,Australia,7
3249,Cortney Leet,Female,36,Analog Circuit Design manager,Manufacturing,46,Mass Customer,No,Yes,14,49 Surrey Pass,2325,New South Wales,Australia,4
3250,Hussein Ticic,Male,25,N/A,Argiculture,27,High Net Worth,No,Yes,4,7 Holy Cross Lane,4300,Queensland,Australia,5
3251,Cammie Edridge,Female,41,Safety Technician II,Financial Services,95,High Net Worth,No,Yes,8,11 Mifflin Junction,2193,New South Wales,Australia,10
